,DATETIME,AC_REG,FLIGHT_NO,AIR_GROUND,AIRSPEED_CMP,ALTITUDE,FLAPEXT_1,FLAPEXT_2,FLAPEXT_3,FLAPEXT_4,FLAPHANDLPOS,FLAPTRANS_1,FLAPTRANS_2,FLAPTRANS_3,FLAPTRANS_4,TE_FLAPPSE_L,TE_FLAPPSE_L_SYNCRHO,TE_FLAPPSE_R,TE_FLAPPSE_R_SYNCHRO,TE_FLAPSKW_1,TE_FLAPSKW_2,TE_FLAPSKW_3,TE_FLAPSKW_4,TE_FLAPSKW_5,TE_FLAPSKW_6,TE_FLAPSKW_7,TE_FLAPSKW_8,TE_FLPSK1TO8,TE_FLPSK2TO7,TE_FLPSK3TO6,TE_FLPSK4TO5,FLAPTRANS_ALL,FLAPTRANS_IND,FLAPTRANS_DISC
86,2020-09-23 03:23:38,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,False,False,False,False,0.1,3.5,0.1,2.1,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
87,2020-09-23 03:23:39,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,4.8,False,False,False,False,0.1,3.5,0.2,7.0,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
88,2020-09-23 03:23:40,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,4.8,False,False,False,False,0.3,9.5,0.2,7.0,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
89,2020-09-23 03:23:41,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,False,False,False,False,0.3,9.5,0.4,13.0,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
90,2020-09-23 03:23:42,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,4.8,False,False,False,False,0.4,15.5,0.4,13.0,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
91,2020-09-23 03:23:43,PK-GFD,GIA448,ground,45.0,90,False,False,False,False,4.8,False,False,False,False,0.4,15.5,0.5,19.3,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
92,2020-09-23 03:23:44,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,True,True,True,True,0.6,21.8,0.5,19.3,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
93,2020-09-23 03:23:45,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,True,True,True,True,0.6,21.8,0.7,26.0,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
94,2020-09-23 03:23:46,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,True,True,True,True,0.8,28.8,0.7,26.0,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
95,2020-09-23 03:23:47,PK-GFD,GIA448,ground,45.0,91,False,False,False,False,4.8,True,True,True,True,0.8,28.8,0.9,32.0,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,False,False,False
96,2020-09-23 03:23:48,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,1.0,35.5,0.9,32.0,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
97,2020-09-23 03:23:49,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,1.0,35.5,1.1,42.5,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
98,2020-09-23 03:23:50,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,1.5,57.3,1.1,42.5,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
99,2020-09-23 03:23:51,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,1.5,57.3,1.9,70.7,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
100,2020-09-23 03:23:52,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,2.5,81.6,1.9,70.7,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
101,2020-09-23 03:23:53,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,2.5,81.6,3.4,93.9,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
102,2020-09-23 03:23:54,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,4.4,106.2,3.4,93.9,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
103,2020-09-23 03:23:55,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,4.4,106.2,5.0,112.9,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
104,2020-09-23 03:23:56,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,112.9,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
105,2020-09-23 03:23:57,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
106,2020-09-23 03:23:58,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
107,2020-09-23 03:23:59,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
108,2020-09-23 03:24:00,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
109,2020-09-23 03:24:01,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
110,2020-09-23 03:24:02,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
111,2020-09-23 03:24:03,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
112,2020-09-23 03:24:04,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
113,2020-09-23 03:24:05,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
114,2020-09-23 03:24:06,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
115,2020-09-23 03:24:07,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
116,2020-09-23 03:24:08,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
117,2020-09-23 03:24:09,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
118,2020-09-23 03:24:10,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
119,2020-09-23 03:24:11,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
120,2020-09-23 03:24:12,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
121,2020-09-23 03:24:13,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
122,2020-09-23 03:24:14,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,-55.9,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
123,2020-09-23 03:24:15,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
124,2020-09-23 03:24:16,PK-GFD,GIA448,ground,45.0,89,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,-21.1,3.9,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
125,2020-09-23 03:24:17,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,-21.1,141.0,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
126,2020-09-23 03:24:18,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,-21.1,141.0,-21.1,-19.3,7.7,-18.6,-55.2,normal,normal,normal,normal,True,True,False
127,2020-09-23 03:24:19,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,-21.1,141.0,-21.1,-19.3,7.7,-18.6,73.5,normal,normal,normal,normal,True,True,False
128,2020-09-23 03:24:20,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,-21.1,141.0,-21.1,-19.3,7.7,-18.6,73.5,normal,normal,normal,normal,True,True,False
129,2020-09-23 03:24:21,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,-21.1,141.0,-21.1,-19.3,143.8,-18.6,73.5,normal,normal,normal,normal,True,True,False
130,2020-09-23 03:24:22,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,-21.1,141.0,-21.1,-19.3,143.8,-18.6,73.5,normal,normal,normal,normal,True,True,False
131,2020-09-23 03:24:23,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,-21.1,-19.3,143.8,-18.6,73.5,normal,normal,normal,normal,True,True,False
132,2020-09-23 03:24:24,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,-21.1,-19.3,143.8,-18.6,73.5,normal,normal,normal,normal,True,True,False
133,2020-09-23 03:24:25,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,-19.3,143.8,-18.6,73.5,normal,normal,normal,normal,True,True,False
134,2020-09-23 03:24:26,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,-19.3,143.8,-18.6,73.5,normal,normal,normal,normal,True,True,False
135,2020-09-23 03:24:27,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,-19.3,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
136,2020-09-23 03:24:28,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,-19.3,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
137,2020-09-23 03:24:29,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
138,2020-09-23 03:24:30,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
139,2020-09-23 03:24:31,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
140,2020-09-23 03:24:32,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
141,2020-09-23 03:24:33,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
142,2020-09-23 03:24:34,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
143,2020-09-23 03:24:35,PK-GFD,GIA448,ground,45.0,92,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
144,2020-09-23 03:24:36,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
145,2020-09-23 03:24:37,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
146,2020-09-23 03:24:38,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
147,2020-09-23 03:24:39,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
148,2020-09-23 03:24:40,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
149,2020-09-23 03:24:41,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
150,2020-09-23 03:24:42,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
151,2020-09-23 03:24:43,PK-GFD,GIA448,ground,45.0,92,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
152,2020-09-23 03:24:44,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
153,2020-09-23 03:24:45,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
154,2020-09-23 03:24:46,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
155,2020-09-23 03:24:47,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
156,2020-09-23 03:24:48,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
157,2020-09-23 03:24:49,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
158,2020-09-23 03:24:50,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
159,2020-09-23 03:24:51,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
160,2020-09-23 03:24:52,PK-GFD,GIA448,ground,45.0,89,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
161,2020-09-23 03:24:53,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
162,2020-09-23 03:24:54,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
163,2020-09-23 03:24:55,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
164,2020-09-23 03:24:56,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
165,2020-09-23 03:24:57,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
166,2020-09-23 03:24:58,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
167,2020-09-23 03:24:59,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
168,2020-09-23 03:25:00,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
169,2020-09-23 03:25:01,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
170,2020-09-23 03:25:02,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
171,2020-09-23 03:25:03,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
172,2020-09-23 03:25:04,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
173,2020-09-23 03:25:05,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
174,2020-09-23 03:25:06,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
175,2020-09-23 03:25:07,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
176,2020-09-23 03:25:08,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
177,2020-09-23 03:25:09,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
178,2020-09-23 03:25:10,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
179,2020-09-23 03:25:11,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
180,2020-09-23 03:25:12,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
181,2020-09-23 03:25:13,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
182,2020-09-23 03:25:14,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
183,2020-09-23 03:25:15,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
184,2020-09-23 03:25:16,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
185,2020-09-23 03:25:17,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
186,2020-09-23 03:25:18,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
187,2020-09-23 03:25:19,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
188,2020-09-23 03:25:20,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
189,2020-09-23 03:25:21,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
190,2020-09-23 03:25:22,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
191,2020-09-23 03:25:23,PK-GFD,GIA448,ground,45.0,89,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
192,2020-09-23 03:25:24,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
193,2020-09-23 03:25:25,PK-GFD,GIA448,ground,45.0,91,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
194,2020-09-23 03:25:26,PK-GFD,GIA448,ground,45.0,90,True,True,True,True,4.8,False,False,False,False,5.1,113.6,5.0,113.2,73.8,125.2,141.0,86.5,88.6,143.8,128.3,73.5,normal,normal,normal,normal,True,True,False
